Date,0
2022-02-28,
2022-03-01,0.006131461418365652
2022-03-02,-0.0012070162237805705
2022-03-03,0.009365359347383482
2022-03-04,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.012816311571573816
2022-03-11,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,0.0
2022-03-17,-0.0008820273228537911
2022-03-18,0.0
2022-03-21,0.01289533348518869
2022-03-22,-0.002599080302755641
2022-03-23,0.026310588737577204
2022-03-24,-0.0043609005633771635
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,-0.019967649696933078
2022-03-30,0.01590662753376831
2022-03-31,0.011941077823017735
2022-04-01,0.0
2022-04-04,0.0
2022-04-05,0.0
2022-04-06,0.018829034004967604
2022-04-07,0.006680766207992865
2022-04-08,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,-0.005130420421911727
2022-04-14,-0.006053400929235941
2022-04-18,-0.0003263427506375845
2022-04-19,-0.003291146186250448
2022-04-20,-0.0021736402852658935
2022-04-21,0.017943981887269703
2022-04-22,0.001750904527072359
2022-04-25,0.00019478921333218862
2022-04-26,-0.009631441634521298
2022-04-27,-0.019616961672271754
2022-04-28,0.018063051169192358
2022-04-29,0.00493668702712117
2022-05-02,0.002206859089157886
2022-05-03,-0.0020844391976052503
2022-05-04,-0.03296436150167864
2022-05-05,0.039052400088489224
2022-05-06,-0.004696813554188264
2022-05-09,-0.009034246331051009
2022-05-10,-0.0003175599627037841
2022-05-11,0.0007578739982319936
2022-05-12,-0.008179154777388474
2022-05-13,-0.0025175330728754823
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,-0.009141350823153961
2022-06-13,-0.002465786821781519
2022-06-14,0.00539737558077543
2022-06-15,0.0
2022-06-16,0.00040849780381538997
2022-06-17,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.006832808939173152
2022-06-24,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,-0.00012082508907733879
2022-07-01,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,-0.007368254935275936
2022-07-15,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.006094307577219954
2022-09-12,-0.004198691556433985
2022-09-13,-0.01491847154663264
2022-09-14,-0.0021306575636015007
2022-09-15,0.0
2022-09-16,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-25,0.0034310897071662353
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0061644802724127165
2022-12-05,-0.0014935742265157212
2022-12-06,-0.003030290132587513
2022-12-07,0.005034046362477703
2022-12-08,-0.0035218348712660885
2022-12-09,0.0036345269474752466
2022-12-12,0.004539685068853794
2022-12-13,0.003305391656692647
2022-12-14,0.005692039705329934
2022-12-15,0.0
2022-12-16,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.028556691328313698
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,-0.008622426370022397
2023-01-13,0.009289241838473008
2023-01-17,-0.002071228625635642
2023-01-18,0.008644267898747914
2023-01-19,0.0
2023-01-20,0.0
2023-01-23,0.010563543817241512
2023-01-24,-6.276757267055857e-05
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0010532205476839465
2023-01-30,-0.008864994421960464
2023-01-31,0.004289197824213755
2023-02-01,0.008803976809769498
2023-02-02,0.0
2023-02-03,0.010379472559060092
2023-02-06,-0.00406530201676548
2023-02-07,-0.010423103513108264
2023-02-08,0.010453149894884453
2023-02-09,-0.001007770650413318
2023-02-10,0.0053744712661442
2023-02-13,-0.002059816884927564
2023-02-14,0.004916552096018234
2023-02-15,-8.179366742900934e-05
2023-02-16,0.0
2023-02-17,0.007652448319853376
2023-02-21,0.006211457564102571
2023-02-22,0.004235811262076795
2023-02-23,0.003626970222060079
2023-02-24,0.012272701926120585
2023-02-27,-0.010083198992923273
